Obiekt;Kod_obiektu;Nr_4_3;Nazwa_pola;ID_pola;Lp_pola_w_obiekcie;W_systemie_D365;Uwagi;Obecne na formularzu;Bierze udzial w pluginach;Bierze udzial w js;Obowiazkowosc;Lookup – tabela docelowa
Zmiana oferty;Opportunity;z paczki;neu_clientsapcodecalculated;neu_clientsapcodecalculated;187;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_clienttargetturnover;neu_clienttargetturnover;188;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_commets;neu_commets;189;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_complaintdatecost;neu_complaintdatecost;190;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_complaintdateexpected;neu_complaintdateexpected;191;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_complaintdateiscritical;neu_complaintdateiscritical;192;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_complaintslacost;neu_complaintslacost;193;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_conf_programvariantid;neu_conf_programvariantid;194;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;CreatePharmaceuticalProgramsAssetsOnContractStatusAcceptanceSystemHandler, UpdatePharmacyProgramsJiraTicketsHandler, ValidateOpportunityCreateSystemHandler, ValidateOpportunityUpdateSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_conf_salesrepresentation;neu_conf_salesrepresentation;195;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;CreatePharmaceuticalProgramsAssetsOnContractStatusAcceptanceSystemHandler, UpdatePharmacyProgramsJiraTicketsHandler, ValidateOpportunityUpdateSystemHandler;;Opcjonalne;
Zmiana oferty;Opportunity;z paczki;neu_conf_specialcampaigntypeid;neu_conf_specialcampaigntypeid;196;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_contactpersonid;neu_contactpersonid;197;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SynchronizeToSDPlusHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_contractkwacomment;neu_contractkwacomment;198;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SynchronizeToSDPlusHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_contractrejectionreason;neu_contractrejectionreason;199;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;ValidateOpportunityUpdateSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_contractstatus;neu_contractstatus;200;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;CreatePharmaceuticalProgramsAssetsOnContractStatusAcceptanceAction, CreatePharmaceuticalProgramsAssetsOnContractStatusAcceptanceSystemHandler, CreateTaskResendDocumentSystemHandler, SetNewStageAfterDocumentAccept, SynchronizeToJiraSystemHandler, ValidateOpportunityUpdateSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_crm2015zpbdetails;neu_crm2015zpbdetails;201;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_crm2015zpburl;neu_crm2015zpburl;202;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_currentvaluationid;neu_currentvaluationid;203;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;CreateInitialValuationForCalculatorHandler, NeuValuationProductService, NeuValuationService, SetCurrentValuationFlagAction, SetCurrentValuationFlagSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_dateofferstart;neu_dateofferstart;204;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_dbsofferdecisionavailablebricks;neu_dbsofferdecisionavailablebricks;205;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_dbsofferdecisionisactive;neu_dbsofferdecisionisactive;206;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_deliveriespermonth;neu_deliveriespermonth;207;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;CalculateAndPopulateToTenderOpportunityAction, SetPluginList;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_descriptionkwaapplication;neu_descriptionkwaapplication;208;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_discountfuscost;neu_discountfuscost;209;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_discountfusexpected;neu_discountfusexpected;210;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_discountfusiscritical;neu_discountfusiscritical;211;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_discountfvcost;neu_discountfvcost;212;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_discountfvexpected;neu_discountfvexpected;213;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_discountfviscritical;neu_discountfviscritical;214;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_ebiactivityname;neu_ebiactivityname;215;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_ebinextvisitdate;neu_ebinextvisitdate;216;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_ebioffertype;neu_ebioffertype;217;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_ebivisitcommentary;neu_ebivisitcommentary;218;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_error;neu_error;219;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_externalid;neu_externalid;220;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_freelease;neu_freelease;221;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_individualactionimplementationdate;neu_individualactionimplementationdate;222;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_initialstage;neu_initialstage;223;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;CreateTasksByTypeAndStageSystemHandler, SetProcessFlowAndEstimatedValueSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_isbase;neu_isbase;224;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SetNameForWholesaleOpportunityAction, SetNameForWholesaleOpportunityHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_isequalizepriceassize;neu_isequalizepriceassize;225;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_isequalizepricewholesale;neu_isequalizepricewholesale;226;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_isminimumquote;neu_isminimumquote;227;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_isofferassetsimportfinished;neu_isofferassetsimportfinished;228;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_ispackagingchangeconsent;neu_ispackagingchangeconsent;229;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SetTenderReferentialHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_ispossiblestarting;neu_ispossiblestarting;230;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_ispzp;neu_ispzp;231;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_isretrivemorerecordsforclient;neu_isretrivemorerecordsforclient;232;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;OpportunityService, RetriveMoreRecordsForClientViewActions;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jirakey;neu_jirakey;233;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SetJiraUrlSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jirakeykwaapplication;neu_jirakeykwaapplication;234;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SetJiraUrlSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jirakeyreport;neu_jirakeyreport;235;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SetJiraUrlSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jirataskstatus;neu_jirataskstatus;236;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jirataskstatusreport;neu_jirataskstatusreport;237;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jirataststatuskwaapplication;neu_jirataststatuskwaapplication;238;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SetNewStageAfterDocumentAccept;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jiraurl;neu_jiraurl;239;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jiraurlkwaapplication;neu_jiraurlkwaapplication;240;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_jiraurlreport;neu_jiraurlreport;241;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_kwaid;neu_kwaid;242;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SetKWAOnAccountAction, SetKWAOnAccountSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_letterofintentkwacomment;neu_letterofintentkwacomment;243;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SynchronizeToSDPlusHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_letterofintentrejectionreason;neu_letterofintentrejectionreason;244;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;ValidateOpportunityUpdateSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_letterofintentstatus;neu_letterofintentstatus;245;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;CreateTaskResendDocumentSystemHandler, SynchronizeToSDPlusHandler, ValidateOpportunityCreateSystemHandler, ValidateOpportunityUpdateSystemHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_lqastno;neu_lqastno;246;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_mainclientrep;neu_mainclientrep;247;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_makeweightcost;neu_makeweightcost;248;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_mfturnoverdeclaration;neu_mfturnoverdeclaration;249;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_mfturnoverdeclarationcost;neu_mfturnoverdeclarationcost;250;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_minreqoperatingprofit;neu_minreqoperatingprofit;251;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_minreqtargetturnover;neu_minreqtargetturnover;252;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_moliwoczeniazamwiepatnika;neu_moliwoczeniazamwiepatnika;253;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_negotiationassetschanged;neu_negotiationassetschanged;254;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_negotiationassetstimestamp;neu_negotiationassetstimestamp;255;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_negotiationstatus;neu_negotiationstatus;256;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SendNotificationAboutLostWholesaleOpportunityHandler, SetNameForWholesaleOpportunityAction, SetNameForWholesaleOpportunityHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_notificationlevel;neu_notificationlevel;257;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_numberofdeliveries;neu_numberofdeliveries;258;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_numberofdeliveriescost;neu_numberofdeliveriescost;259;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_numberofdeliveriesexpected;neu_numberofdeliveriesexpected;260;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_offerdescription;neu_offerdescription;261;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_offerisvalid;neu_offerisvalid;262;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_offerstatustno;neu_offerstatustno;263;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SendNotificationAboutLostWholesaleOpportunityHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_openinghourstext;neu_openinghourstext;264;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_opportunitydetailsid;neu_opportunitydetailsid;265;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;neu_opportunitydetails
Zmiana oferty;Opportunity;z paczki;neu_opportunitytype;neu_opportunitytype;266;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_orderreturndatecost;neu_orderreturndatecost;267;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_orderreturndateexpected;neu_orderreturndateexpected;268;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_orderreturndateiscritical;neu_orderreturndateiscritical;269;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_organizerclientid;neu_organizerclientid;270;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_organizergroupid;neu_organizergroupid;271;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_overheadadjustment;neu_overheadadjustment;272;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_paidlease;neu_paidlease;273;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_parentclientquoteid;neu_parentclientquoteid;274;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_paymentcondition;neu_paymentcondition;275;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;CreateTenderBundle;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_paymentdayscost;neu_paymentdayscost;276;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_paymentdaysexpected;neu_paymentdaysexpected;277;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_paymentdaysiscritical;neu_paymentdaysiscritical;278;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_paymentdeadline;neu_paymentdeadline;279;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;OpportunityService;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_potential;neu_potential;280;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_prefillaccounts;neu_prefillaccounts;281;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;AssignAllAccountsPostCreateUpdateHandler, AssociateAccountsAction;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_producerid;neu_producerid;282;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;neu_producer
Zmiana oferty;Opportunity;z paczki;neu_profittouse;neu_profittouse;283;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_purchasegroupmainclientid;neu_purchasegroupmainclientid;284;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_qualifyduedate;neu_qualifyduedate;285;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_reasonfornotstarting;neu_reasonfornotstarting;286;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_recommendedfornegotiations;neu_recommendedfornegotiations;287;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_referenceprofit;neu_referenceprofit;288;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_representative;neu_representative;289;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_representativeid;neu_representativeid;290;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_requestedfusinvoice;neu_requestedfusinvoice;291;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_requestedinvoice;neu_requestedinvoice;292;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;UpdatePharmacyProgramsJiraTicketsHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_requestedinvoucefus;neu_requestedinvoucefus;293;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;UpdatePharmacyProgramsJiraTicketsHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_requestedpaymentperiod;neu_requestedpaymentperiod;294;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_requestedpaymentterm;neu_requestedpaymentterm;295;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_requestedpurchaseinvoice;neu_requestedpurchaseinvoice;296;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_robpositionsdata;neu_robpositionsdata;297;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_salesofficeid;neu_salesofficeid;298;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;UpdatePharmacyProgramsJiraTicketsHandler;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_sdplusintegrationstatus;neu_sdplusintegrationstatus;299;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;SetNewStageAfterSDIntegrationAction;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_sdplusrequestid;neu_sdplusrequestid;300;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_sdplusrequesturl;neu_sdplusrequesturl;301;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmiana oferty;Opportunity;z paczki;neu_stateprefferproducer;neu_stateprefferproducer;302;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;SetStatePrefferedProducerAction, SetStatePrefferedProducerHandler;;Zwykłe;
